01821, +42.44639,-71.45940,,BILLERICA,25
01822, +42.44639,-71.45940,P,BILLERICA,25
01824, +42.44639,-71.45940,,CHELMSFORD,25
01826, +42.44639,-71.45940,,DRACUT,25
01827, +42.44639,-71.45940,,DUNSTABLE,25
01830, +42.79263,-71.07250,,HAVERHILL,25
01831, +42.77109,-71.12205,P,HAVERHILL,25
01832, +42.78962,-71.12656,,HAVERHILL,25
01833, +42.72377,-70.98129,,GEORGETOWN,25
01834, +42.75107,-71.02143,,GROVELAND,25
01835, +42.75284,-71.08430,,HAVERHILL,25
01840, +42.70734,-71.16105,,LAWRENCE,25
01841, +42.70979,-71.16440,,LAWRENCE,25
01842, +42.63544,-70.87912,P,LAWRENCE,25
01843, +42.71037,-71.08830,,LAWRENCE,25
01844, +42.73184,-71.18691,,METHUEN,25
01845, +42.67283,-71.08768,,NORTH ANDOVER,25
01850, +42.44639,-71.45940,,LOWELL,25
01851, +42.44639,-71.45940,,LOWELL,25
01852, +42.44639,-71.45940,,LOWELL,25
01853, +42.44639,-71.45940,P,LOWELL,25
01854, +42.44639,-71.45940,,LOWELL,25
01860, +42.80244,-71.08960,,MERRIMAC,25
01862, +42.44639,-71.45940,,NORTH BILLERICA,25
01863, +42.44639,-71.45940,,NORTH CHELMSFORD,25
01864, +42.58133,-71.08372,,NORTH READING,25
01865, +42.44639,-71.45940,P,NUTTING LAKE,25
01866, +42.44639,-71.45940,P,PINEHURST,25
